Z-Curve_X,Z-Curve_Y,Z-Curve_Z,gcContent,AT/GC,GC skew,AT skew,label
-251,141,-311,57.70946951,-0.16838488,-0.064478312,0.732817869,0
45,-3,161,43.53413655,0.044280443,0.029871977,1.29704797,0
98,-186,642,44.7838804,0.051523948,-0.012948793,1.232946299,0
712,1012,-1070,55.21137736,-0.026464361,0.187472814,0.811220889,0
-149,145,455,44.66588511,-0.077165354,-0.000847458,1.238845144,0
-13,-321,1141,37.01343046,0.094710947,-0.060354174,1.701722017,0
-115,57,-53,51.06897943,-0.06793049,-0.023907667,0.958135861,0
72,-328,950,40.22231371,0.102354145,-0.044077135,1.48618219,0
-31,23,-781,62.09352741,-0.013466334,-0.003267974,0.610473815,0
-4,-182,-42,50.40824261,0.034323178,-0.036456292,0.983802545,0
84,-142,368,45.22077922,0.064905227,-0.013750593,1.211372774,0
-129,121,-259,62.65884653,-0.1950078,-0.010471204,0.595943838,0
152,374,132,48.88475836,-0.038368476,0.086942149,1.045627376,0
17,-55,241,39.25066905,0.081818182,-0.027900147,1.547727273,0
72,-46,-1902,58.6770073,0.009174312,0.002870391,0.704245063,0
-76,-32,410,42.99384826,-0.017488076,-0.032374101,1.325914149,0
-40,38,-496,56.14165428,-0.017203352,-0.000564653,0.781208646,0
176,-34,464,42.61616805,0.078416729,0.039378813,1.346527259,0
33,27,-239,63.00326442,0.005181347,0.088235294,0.587219344,0
148,66,-480,71.08963093,0.050679852,0.325227964,0.406674907,0
0,-276,-558,56.20275678,0.054588608,-0.070050761,0.779272152,0
19,-123,-433,61.22343183,0.060118544,-0.069518717,0.633361558,0
-35,-17,-517,67.54921928,-0.009045226,-0.054393305,0.48040201,0
-137,-79,-97,51.61612796,-0.018721756,-0.074380165,0.937378954,0
-202,52,-566,63.55363985,-0.095704597,-0.098554534,0.573474002,0
-62,56,-390,71.76339286,-0.091757387,-0.011857708,0.393468118,0
17,13,-67,55.03759398,0.005464481,0.050167224,0.816939891,0
-43,65,-159,60.6141522,-0.118942731,0.037288136,0.649779736,0
98,108,-624,59.87967068,-0.002644104,0.081294396,0.670015865,0
71,69,-523,63.65535248,0.000820345,0.100574713,0.570959803,0
-149,-37,-143,53.55191257,-0.051948052,-0.099465241,0.867346939,0
-20,-10,-1390,58.54228122,-0.001049759,-0.00444708,0.708167122,0
146,-10,-528,66.92307692,0.074712644,0.131782946,0.494252874,0
-35,-1,-445,65.27110501,-0.01787592,-0.035573123,0.532071504,0
124,4,-206,55.39267016,0.056710775,0.075117371,0.805293006,0
-5,39,-369,62.2754491,-0.023504274,0.029982363,0.605769231,0
59,1,-279,64.73072862,0.04730832,0.089820359,0.544861338,0
-38,86,-414,65.02177068,-0.069196429,0.049792531,0.537946429,0
-37,-23,-281,67.3671199,-0.012844037,-0.113636364,0.48440367,0
69,19,59,45.15599343,0.090909091,0.131736527,1.214545455,0
-73,105,-475,63.68876081,-0.080542986,0.025396825,0.570135747,0
61,-35,-341,61.31386861,0.051948052,0.022298456,0.630952381,0
-178,138,-1374,60.40593759,-0.039618857,-0.007651109,0.655466399,0
-37,53,1,49.95843724,-0.074875208,0.013289037,1.001663894,0
30,94,-530,63.56192426,-0.025764895,0.087078652,0.573268921,0
68,-54,470,37.20043573,0.089311859,0.006071119,1.688140556,0
33,-15,13,49.20828258,0.059405941,0.021582734,1.032178218,0
12,-136,634,39.31220499,0.063464837,-0.034444444,1.54373928,0
54,-130,616,39.69210174,0.077571669,-0.02108768,1.519392917,0
-86,32,-446,57.56445047,-0.034767236,-0.021582734,0.737183265,0
-43,105,-365,58.91548608,-0.061359867,0.03686088,0.6973466,0
20,4,-34,56.20437956,0.051948052,0.1,0.779220779,0
41,-7,141,43.04047384,0.055045872,0.029462738,1.323394495,0
444,-104,750,44.60742019,0.08833011,0.044132918,1.241779497,0
29,-97,129,47.59955341,0.049257232,-0.024147727,1.100860047,0
14,-8,-436,60.31220435,0.008627451,0.003575685,0.658039216,0
16,-68,288,39.65517241,0.076086957,-0.030952381,1.52173913,0
91,-77,171,44.32647644,0.125748503,0.008343266,1.255988024,0
-93,-103,1347,41.20871949,0.001583782,-0.021758437,1.42667089,0
-41,-93,-445,57.51943224,0.015276146,-0.053301512,0.738542891,0
-288,62,-494,63,-0.14619883,-0.160739687,0.587301587,0
86,-166,478,40.27664768,0.127272727,-0.027247956,1.482828283,0
-28,42,-150,55.82298137,-0.04867872,0.012302285,0.791376912,0
-59,-91,-87,51.18949959,0.008547009,-0.042016807,0.953525641,0
-102,-20,-296,56.12076096,-0.030213707,-0.057492931,0.781871776,0
89,-43,-45,50.44580939,0.025923016,0.009196321,0.982325216,0
46,-14,16,48.52941176,0.113636364,0.057142857,1.060606061,0
14,-84,-94,56.05670103,0.112643678,-0.102639296,0.783908046,0
-218,-272,-702,57.16326531,0.009639414,-0.116722249,0.749375223,0
-146,-110,84,48.55570839,-0.012747875,-0.085561497,1.059490085,0
-135,-189,149,47.77412608,0.016885553,-0.092677346,1.09318324,0
113,-153,651,40.57341442,0.094932191,-0.009746589,1.464668094,0
184,-20,-474,62.00607903,0.083333333,0.109333333,0.612745098,0
34,-10,-120,59.09090909,0.056410256,0.044444444,0.692307692,0
-284,-202,898,42.32740943,-0.016552281,-0.072,1.362535325,0
-52,34,-314,65.27237354,-0.064083458,-0.025210084,0.532041729,0
478,352,312,47.3816717,0.022316684,0.132376396,1.110520723,0
-72,-96,-770,64.3764003,0.006960557,-0.088050314,0.553364269,0
-48,-96,668,41.91674734,0.013856813,-0.03,1.385681293,0
-120,140,-724,67.14015152,-0.09167842,0.014409222,0.489421721,0
-10,6,-66,52.14564369,-0.009975062,-0.002717391,0.917705736,0
141,35,447,34.70225873,0.104536489,0.092243187,1.881656805,0
43,5,-27,54.45544554,0.115151515,0.173913043,0.836363636,0
-50,-244,408,43.38950097,0.072442121,-0.084144247,1.304705004,0
29,45,-1,50.01944769,-0.00622084,0.028793774,0.999222395,0
-1,29,-311,60.71674707,-0.017026107,0.024561404,0.646992054,0
-192,-54,-508,57.10688304,-0.033806957,-0.080234834,0.751102401,0
-139,67,457,45.44003193,-0.045234958,-0.01316752,1.200702679,0
-141,55,-389,59.69108122,-0.081803005,-0.05315204,0.675292154,0
64,28,68,44.44444444,0.066176471,0.135294118,1.25,0
20,-2,-176,57.17781403,0.015691869,0.017142857,0.7489301,0
-21,-31,-37,51.62708883,0.008517888,-0.047272727,0.936967632,0
202,142,-1078,62.7302787,0.011295181,0.108998733,0.594126506,0
133,5,-27,50.89226702,0.083116883,0.092866756,0.964935065,0
15,-21,49,47.93944491,0.031578947,-0.004846527,1.085964912,0
61,-75,559,41.54823103,0.049490539,-0.003621314,1.406841339,0
-63,-155,1161,36.35081119,0.029754204,-0.040265977,1.750970246,0
310,-20,-602,59.30160692,0.085982282,0.110098709,0.686294945,0
-78,78,-182,55.2,-0.080745342,0,0.811594203,0
-7,-67,89,45.88344126,0.060483871,-0.063247863,1.179435484,0
72,0,110,44.68085106,0.077922078,0.062937063,1.238095238,0
31,289,553,45.28076464,-0.048624199,0.049906425,1.208443272,0
493,401,1007,39.33940292,0.024757804,0.156020942,1.541980624,0
7,-93,365,38.33865815,0.083333333,-0.044559585,1.608333333,0
44,-6,-274,63.53754941,0.038880249,0.051490515,0.573872473,0
51,-25,-157,60.45272969,0.083700441,0.043771044,0.654185022,0
-21,-17,-453,66.28324946,-0.002169197,-0.040511727,0.50867679,0
126,-64,182,44.53125,0.128205128,0.033586132,1.245614035,0
10,4,-134,59.51704545,0.007159905,0.024561404,0.680190931,0
124,62,-498,62.04061896,0.02416212,0.118471338,0.611847233,0
15,-11,-231,63.02142052,0.023255814,0.006097561,0.586762075,0
111,45,33,48.57635893,0.058614565,0.130872483,1.058614565,0
243,27,31,49.75792597,0.033898305,0.041964563,1.009730069,0
173,-33,-169,55.17452541,0.114317425,0.095628415,0.812430633,0
121,-93,931,42.43458476,0.040980467,0.003952569,1.356568365,0
51,-65,133,46.64310954,0.062770563,-0.006622517,1.143939394,0
-169,-193,1569,40.07590133,0.003787879,-0.038209837,1.495265152,0
170,-16,-258,52.28237792,0.031472081,0.028550241,0.912690355,0
-35,-77,-101,55.16888434,0.038961039,-0.127853881,0.812615955,0
-51,65,-383,65.23468576,-0.070731707,0.016018307,0.532926829,0
-39,-171,261,46.47773279,0.038327526,-0.052950076,1.151567944,0
3,11,99,46.32516704,-0.006410256,0.009681881,1.158653846,0
-57,45,-127,57.8298397,-0.108742004,-0.01754386,0.729211087,0
-153,-87,1203,43.956596,-0.007542857,-0.021513087,1.274971429,0
7,-15,171,42.9280397,0.021194605,-0.005797101,1.329479769,0
93,-25,239,39.37777778,0.133182844,0.049853372,1.539503386,0
28,-150,52,49.60784314,0.027059897,-0.018258007,1.015810277,0
-16,-50,-142,55.44478528,0.02351314,-0.056798623,0.803596127,0
-91,-75,31,48.82486732,-0.01242236,-0.122962963,1.048136646,0
106,70,50,46.98795181,0.046153846,0.2,1.128205128,0
65,11,-37,51.51020408,0.042789223,0.063973064,0.941362916,0
-273,-235,803,40.22876612,-0.011494253,-0.103420195,1.485783424,0
-55,-339,1097,40.69234685,0.059216013,-0.056366237,1.457464554,0
88,82,432,45.76636613,0.001284797,0.03071919,1.185010707,0
36,34,-224,65.68627451,0.002132196,0.142857143,0.52238806,0
216,86,440,42.8802589,0.049056604,0.085552408,1.332075472,0
-108,-192,462,39.8595259,0.046255507,-0.109489051,1.508810573,0
92,26,554,43.10258964,0.019064125,0.025820569,1.320046216,0
-989,-985,2131,36.62608259,-0.000685401,-0.195484254,1.730294722,0
-77,-57,-389,60.11440458,-0.008650519,-0.087353325,0.66349481,0
8,-108,-230,58.04195804,0.069879518,-0.083333333,0.722891566,0
23,-69,263,44.45381695,0.043643264,-0.017463933,1.249525617,0
63,57,27,48.28897338,0.007874016,0.147058824,1.070866142,0
192,184,238,46.41782059,0.002594034,0.105617978,1.154345006,0
522,46,1282,39.07262189,0.103839442,0.079462787,1.559336824,0
111,-27,393,44.15004466,0.04652731,0.02238806,1.265003372,0
-95,-175,277,44.74781949,0.033898305,-0.092656143,1.234745763,0
39,-23,-133,59.32678822,0.073286052,0.027586207,0.685579196,0
-15,61,-17,51.54264973,-0.133802817,0.086142322,0.940140845,0
8,-108,-98,52.13600697,0.048494983,-0.045537341,0.918060201,0
-151,-85,445,45.22019334,-0.01567696,-0.04627451,1.211401425,0
40,112,-306,57.89473684,-0.032085561,0.093137255,0.727272727,0
-73,229,-335,58.08788025,-0.125519534,0.089861751,0.72152951,0
-61,-29,-443,69.9729486,-0.020618557,-0.135135135,0.429123711,0
-147,-5,-637,62.22648752,-0.043800123,-0.077235772,0.607032696,0
37,89,-477,60.12738854,-0.018361582,0.067092652,0.663135593,0
-78,64,-250,67.75568182,-0.14884696,-0.030837004,0.475890985,0
35,-17,87,46.51162791,0.044827586,0.013493253,1.15,0
-97,-67,667,39.70996606,-0.011655012,-0.0419652,1.518259518,0
-4,12,-362,70.06651885,-0.012658228,0.014814815,0.42721519,0
-84,-36,-490,56.93265422,-0.011928429,-0.039421813,0.756461233,0
-44,46,236,47.94209976,-0.016369589,0.000335008,1.0858494,0
6,-26,-98,52.71920089,0.016842105,-0.011737089,0.896842105,0
80,-6,-328,61.79856115,0.050058207,0.069679849,0.618160652,0
-1,37,1,49.91482112,-0.064846416,0.06122449,1.003412969,0
-49,31,-283,61.82121972,-0.054054054,-0.019693654,0.617567568,0
2,54,-40,52.7027027,-0.066666667,0.08,0.897435897,0
-51,83,-453,69.11392405,-0.081807082,0.043715847,0.446886447,0
6,-130,-406,59.96074583,0.055646481,-0.075980392,0.667757774,0
-234,34,232,48.45168179,-0.036914601,-0.02589332,1.063911846,0
-338,-124,1748,37.81032078,-0.039468831,-0.051805338,1.644780524,0
205,135,185,43.00831444,0.061511424,0.225464191,1.32513181,0
-16,78,568,42.81012658,-0.027794205,0.013722886,1.33589592,0
163,-57,199,44.77141356,0.129107981,0.050428164,1.233568075,0
103,-77,375,44.66571835,0.057324841,0.006683805,1.238853503,0
55,-135,803,32.55106475,0.126835781,-0.025773196,2.072096128,0
-98,4,-340,56.6045066,-0.035003432,-0.042076992,0.766643789,0
7,-25,317,45.89909444,0.009019166,-0.004304161,1.178692221,0
-20,58,-376,62.45033113,-0.04135737,0.0335097,0.601272534,0
-47,-45,-93,52.40558717,-0.000987167,-0.05,0.908193485,0
360,398,172,48.96560019,-0.004667158,0.089323592,1.042250061,0
-3,35,-81,57.83365571,-0.063545151,0.073394495,0.72909699,0
63,-21,-561,61.10011872,0.027202073,0.021363174,0.636658031,0
56,90,90,43.6440678,-0.055016181,0.182957393,1.291262136,0
22,0,-16,52.23463687,0.058823529,0.064327485,0.914438503,0
23,19,15,49.04701398,0.005181347,0.052369077,1.038860104,0
-81,-385,569,44.62091133,0.06440678,-0.079549334,1.241101695,0
11,-59,155,47.08317651,0.027977618,-0.017069701,1.123900879,0
135,11,399,38.95960155,0.088068182,0.066183137,1.566761364,0
48,-234,688,41.6056613,0.082697947,-0.038863351,1.403519062,0
82,-14,170,42.17311234,0.104803493,0.054140127,1.371179039,0
53,-79,-85,52.68477574,0.079136691,-0.017356475,0.898081535,0
21,-213,663,41.44074361,0.072897196,-0.042328042,1.413084112,0
34,-60,398,42.84172662,0.039462636,-0.008181246,1.334172964,0
-57,59,-503,62.72129489,-0.046774194,0.001356852,0.594354839,0
19,-243,1211,41.61008729,0.043623044,-0.026578073,1.403263403,0
44,-112,220,44.53280318,0.087053571,-0.03046595,1.245535714,0
99,-43,237,43.0742256,0.096336499,0.028747433,1.321573948,0
16,8,-162,59.52941176,0.007905138,0.034883721,0.679841897,0
140,-26,414,41.19897959,0.085655315,0.041214751,1.427244582,0
-56,72,-480,64.42307692,-0.059701493,0.013513514,0.552238806,0
163,-19,-111,57.31225296,0.209195402,0.222222222,0.744827586,0
20,-116,-16,50.4048583,0.068273092,-0.048979592,0.983935743,0
-15,-21,-285,57.65717356,0.002795899,-0.02284264,0.734389562,0
-62,32,1656,31.91349934,-0.032169747,-0.00481232,2.133470226,0
-11,25,-227,59.00079302,-0.024193548,0.013539652,0.694892473,0
-23,21,-231,58.31533477,-0.027160494,-0.001727116,0.714814815,0
34,14,-30,51.43953935,0.018656716,0.04743083,0.944029851,0
-58,40,-448,61.58221303,-0.041141898,-0.012113055,0.623845508,0
59,217,-267,53.75950436,-0.041382923,0.084043849,0.860136197,0
-38,-22,-550,58.05506737,-0.004036327,-0.020949721,0.722502523,0
-7,-97,-1051,61.76404746,0.016310257,-0.030444965,0.619064879,0
-1,-53,-3,50.13100437,0.045296167,-0.047285464,0.994773519,0
129,105,-513,56.53170359,0.005405405,0.068541301,0.768918919,0
-202,-48,-444,58.32708177,-0.049517685,-0.112511251,0.714469453,0
-60,-8,-430,57.69506084,-0.016129032,-0.028764805,0.73325062,0
-248,-110,1082,39.3083004,-0.034690799,-0.058287203,1.543991956,0
-144,-34,214,46.71779141,-0.036112935,-0.051237766,1.140512147,0
-182,-2,-242,55.70216777,-0.076142132,-0.09787234,0.795262267,0
135,-97,-251,52.87251087,0.05021645,0.00922778,0.891341991,0
-463,337,-163,52.02082817,-0.190657769,-0.03255814,0.922306959,0
-9,-51,-41,53.65418895,0.069767442,-0.115384615,0.863787375,0
217,59,75,48.32064487,0.073215941,0.119584055,1.069508804,0
-14,30,-316,64.3115942,-0.030985915,0.020304569,0.554929577,0
15,-39,21,48.84742042,0.060674157,-0.025751073,1.047191011,0
-15,-39,75,45.18613607,0.034090909,-0.06323185,1.213068182,0
-63,33,-23,50.50772627,-0.041958042,-0.01338091,0.979895105,0
-291,-1,-401,63.5016835,-0.153764581,-0.269372694,0.5747614,0
-287,-49,-511,59.16756369,-0.072164948,-0.147627417,0.690115221,0
79,-15,-353,67.8463094,0.070044709,0.100628931,0.473919523,0
4,56,-174,62.46418338,-0.059633028,0.114503817,0.600917431,0
-20,110,-272,57.91618161,-0.065326633,0.062240664,0.726633166,0
-26,92,-520,66.81759379,-0.057115198,0.064327485,0.49661181,0
33,-39,45,45.81005587,0.146341463,-0.010309278,1.182926829,0
192,-132,314,46.58843981,0.075559701,0.012205045,1.146455224,0
17,-257,621,40.54218702,0.102930128,-0.06147541,1.466566491,0
39,3,-385,57.45257453,0.01212938,0.01910828,0.740566038,0
-188,-306,1092,38.78850103,0.031233457,-0.082858101,1.578083642,0
-84,-42,424,39.19469929,-0.027308192,-0.052808047,1.55136541,0
600,274,34,49.19047619,0.157792836,0.409559513,1.032913843,0
16,8,80,39.01098901,0.028169014,0.054054054,1.563380282,0
-4,60,-422,57.77450258,-0.020408163,0.02443281,0.730867347,0
98,-10,-32,51.36518771,0.089700997,0.077192982,0.946843854,0
-82,104,-78,54.23913043,-0.186372745,0.026128266,0.843687375,0
-12,-52,-412,60.07827789,0.016286645,-0.039215686,0.664495114,0
91,-35,511,44.2155309,0.032258065,0.011363636,1.261648746,0
23,-73,-103,55.61613959,0.094117647,-0.061425061,0.798039216,0
91,-7,399,38.996139,0.069306931,0.037974684,1.564356436,0
-28,-54,264,45.10748703,0.010682005,-0.027683997,1.216926869,0
104,-34,-342,69.08482143,0.111470113,0.126353791,0.447495961,0
121,33,245,45.53082816,0.03525641,0.051574012,1.196314103,0
52,64,-708,63.09171598,-0.003516999,0.058116232,0.584994138,0
21,-17,-25,50.7788162,0.023312883,0.002531646,0.969325153,0
-54,0,-82,55.28350515,-0.062937063,-0.077809798,0.808857809,0
-31,-75,809,39.16421109,0.01504788,-0.023337737,1.553351573,0
25,-79,-281,57.00049826,0.045454545,-0.031286211,0.754370629,0
-62,-364,1258,36.10865724,0.09235474,-0.073625994,1.76941896,0
44,-18,144,47.36263736,0.023975251,0.009046625,1.11136891,0
96,20,-306,64.29906542,0.055232558,0.151832461,0.555232558,0
-246,-284,1598,40.89977221,0.005291005,-0.05106957,1.445001392,0
-150,86,-430,65.64774381,-0.130820399,-0.06779661,0.523281596,0
-15,-11,-129,61.96660482,-0.005988024,-0.063414634,0.613772455,0
303,141,373,39.20092646,0.119645495,0.211428571,1.550960118,0
-6,30,-272,65.17857143,-0.030821918,0.038461538,0.534246575,0
312,-168,-548,65.08810573,0.203045685,0.113564669,0.536379019,0
112,2,42,49.32950192,0.035598706,0.035916824,1.027184466,0
-275,307,-867,59.4837016,-0.107024641,0.008639309,0.681132769,0
-60,12,-250,58.08538163,-0.040089087,-0.037037037,0.721603563,0
84,-92,48,48.06451613,0.147651007,-0.00621118,1.080536913,0
180,-78,252,44.78908189,0.119113573,0.038202247,1.232686981,0
-299,-153,-293,53.06165099,-0.028751477,-0.10062333,0.884600236,0
133,39,123,43.20441989,0.120204604,0.167315175,1.314578005,0
62,-20,88,45.14348786,0.100244499,0.042253521,1.215158924,0
-47,-37,-47,53.21477428,-0.01285347,-0.122807018,0.879177378,0
210,22,706,39.82708934,0.068017366,0.055555556,1.510853835,0
-722,-1098,6722,40.29342113,0.013474771,-0.044016639,1.481794725,0
-16,-264,-358,53.33085225,0.043265876,-0.055821372,0.87508723,0
104,44,-174,60.58394161,0.060240964,0.228395062,0.65060241,0
-218,42,-232,57.05596107,-0.138592751,-0.124645892,0.752665245,0
162,22,128,45.83333333,0.099431818,0.110576923,1.181818182,0
144,-86,-538,67.65091864,0.111542192,0.058823529,0.478176528,0
27,25,-425,62.26197346,0.000926784,0.039755352,0.606116775,0
60,-8,-262,66.4160401,0.064150943,0.097014925,0.505660377,0
4,78,-520,58,-0.019628647,0.03003663,0.724137931,0
26,-22,86,43.90934844,0.077419355,0.005050505,1.277419355,0
153,-1,-37,51.05053947,0.085650723,0.088167053,0.958843159,0
-97,25,-361,61.65267915,-0.063874346,-0.060606061,0.621989529,0
-47,-165,-797,64.20677362,0.032759578,-0.105577689,0.557468073,0
433,101,-37,50.33691495,0.060057887,0.097909791,0.986613603,0
-282,44,-360,56.75168792,-0.107732981,-0.10320902,0.762062128,0
53,31,-211,62.22479722,0.020484171,0.128834356,0.60707635,0
225,-81,1163,37.37242128,0.088901801,0.024965326,1.675769901,0
-70,34,-78,54.22993492,-0.104,-0.042654028,0.844,0
85,49,297,44.80950717,0.014040562,0.042431919,1.231669267,0
-124,180,-600,65.82278481,-0.121794872,0.043209877,0.519230769,0
23,29,111,43.00126103,-0.008797654,0.057522124,1.325513196,0
28,-70,556,41.75074184,0.034825871,-0.010697911,1.395167022,0
-80,-32,-78,57.89473684,-0.083916084,-0.269230769,0.727272727,0
111,-49,103,44.08725603,0.208333333,0.063655031,1.268229167,0
-26,-32,-78,53.49462366,0.005025126,-0.055876686,0.869346734,0
-120,-194,1118,42.54666667,0.011595111,-0.036435368,1.350360389,0
36,-40,-598,68.47960445,0.034296029,-0.003921569,0.460288809,0
50,-64,28,49.46029298,0.044427124,-0.005339436,1.02182385,0
-76,-108,-646,59.56187093,0.007952286,-0.067349927,0.678926441,0
-107,-15,-707,58.43071786,-0.01877551,-0.034997131,0.711428571,0
-50,34,-842,66.03198781,-0.024221453,-0.00896861,0.514417532,0
62,-118,-506,64.9704142,0.081967213,-0.047297297,0.539162113,0
-82,-94,86,48.37490552,0.0046875,-0.064421669,1.0671875,0
-14,-30,-154,57.93814433,0.014234875,-0.053921569,0.725978648,0
-89,23,-475,66.85592619,-0.059447983,-0.070663812,0.495753715,0
82,74,-692,63.84,0.002506266,0.086283186,0.56641604,0
10,8,944,42.13071024,0.000395726,0.002592913,1.373565493,0
61,39,-87,53.62802335,0.017107309,0.089928058,0.864696734,0
-2,22,-208,62.03703704,-0.02238806,0.030487805,0.611940299,0
44,-98,-270,52.04669497,0.02068162,-0.0085362,0.921351588,0
215,-9,271,42.92428198,0.136253041,0.094236048,1.329683698,0
-11,19,-63,56.68789809,-0.056179775,0.019607843,0.764044944,0
-6,-40,218,40.33687943,0.037362637,-0.034175334,1.479120879,0
-10,8,-68,57.35930736,-0.033962264,-0.005076142,0.743396226,0
-106,-14,-266,61.7699115,-0.065902579,-0.138888889,0.618911175,0
405,-447,75,49.18743229,0.187665198,-0.008955224,1.033039648,0
2,22,-164,59.36073059,-0.019230769,0.033707865,0.684615385,0
68,-58,-976,64.46354475,0.028965517,0.004170142,0.551264368,0
55,39,7,49.56629492,0.02,0.115479115,1.0175,0
18,-36,274,39.26332288,0.053892216,-0.011612903,1.546906188,0
-135,-241,1023,39.51199508,0.027503892,-0.063728814,1.530877011,0
19,37,9,48.74651811,-0.051428571,0.152173913,1.051428571,0
-64,88,-382,69.69072165,-0.112426036,0.040816327,0.434911243,0
-37,45,-121,58.58156028,-0.099273608,0.01369863,0.707021792,0
-34,-66,-92,51.1991658,0.00814664,-0.026709402,0.953156823,0
-126,-8,-926,66.3028169,-0.031332979,-0.070010449,0.508231545,0
-129,-41,427,41.64383562,-0.041353383,-0.057008719,1.401315789,0
-9,29,-339,58.09069212,-0.015612161,0.011389522,0.721446179,0
14,-24,38,49.14414414,0.017415215,-0.004428698,1.034830431,0
150,-102,-136,51.74358974,0.062438057,0.012752391,0.932606541,0
22,-44,-50,53.53107345,0.08707124,-0.03343465,0.868073879,0
-131,11,-565,72.83751011,-0.078801332,-0.178571429,0.372918979,0
37,-3,-93,60.31042129,0.073529412,0.094972067,0.658088235,0
73,-13,-603,65.81017305,0.034262948,0.04601227,0.519521912,0
-347,-259,-133,50.84230526,-0.010961634,-0.078072662,0.966865969,0
313,-51,663,41.55844156,0.111519608,0.05708061,1.40625,0
-39,-49,107,45.43904518,0.009380863,-0.06875,1.200750469,0
-83,61,-285,65.24064171,-0.118032787,-0.033846154,0.532786885,0
-47,-31,-151,58.56980704,-0.015503876,-0.106849315,0.707364341,0
16,20,-72,54.16666667,-0.004273504,0.045454545,0.846153846,0
-40,-104,470,42.01223657,0.025889968,-0.042203986,1.3802589,0
115,-129,-107,52.61102977,0.113172542,-0.007209063,0.900742115,0
-74,-66,-64,54.23280423,-0.009756098,-0.202312139,0.843902439,0
-2,-8,-120,62.34567901,0.00990099,-0.027322404,0.603960396,0
299,35,957,41.4568827,0.056847545,0.050930162,1.412144703,0
23,-9,67,48.36345872,0.016161616,0.006622517,1.067676768,0
73,27,-147,53.86232265,0.022439024,0.056947608,0.856585366,0
-216,-42,196,47.43051914,-0.048092869,-0.064339152,1.108347153,0
42,170,-288,58.29493088,-0.063241107,0.14640884,0.71541502,0
181,-49,-361,60.2035048,0.107981221,0.09375,0.661032864,0
187,-91,-735,56.31551813,0.042416845,0.018882769,0.77570949,0
-27,-133,793,36.49063032,0.049486461,-0.042918455,1.740429505,0
-104,-176,-170,53.29712956,0.026200873,-0.11627907,0.876273654,0
-27,39,-503,67.82423813,-0.034482759,0.013215859,0.474399164,0
23,37,-435,62.68221574,-0.006511628,0.046875,0.595348837,0
-161,27,-193,61.44721234,-0.181467181,-0.206153846,0.627413127,0
-106,32,-618,73.48024316,-0.071354705,-0.106017192,0.360910031,0
58,-78,258,45.5730954,0.051204819,-0.00630517,1.194277108,0
6,-84,-136,55.56464812,0.066273932,-0.071823204,0.799705449,0
141,99,-655,63.81273724,0.013879709,0.13986014,0.567085261,0
32,84,-360,61.30653266,-0.026639344,0.094155844,0.631147541,0
32,52,-172,54.37881874,-0.009363296,0.046875,0.838951311,0
50,52,276,42.20338983,-0.001338688,0.049853372,1.369477912,0
123,-277,649,44.36729734,0.078247261,-0.024024961,1.253912363,0
12,422,-288,51.64646696,-0.045384104,0.051312367,0.936240868,0
46,10,450,44.61979914,0.009646302,0.01208981,1.241157556,0
26,-12,2,49.84662577,0.058461538,0.021406728,1.006153846,0
5,-85,-609,59.68203498,0.023974427,-0.031545741,0.675546084,0
80,12,306,42.85714286,0.037037037,0.037581699,1.333333333,0
77,-189,2251,34.25653938,0.054307881,-0.011914894,1.919150674,0
-3,-31,183,43.22723908,0.023972603,-0.022164276,1.313356164,0
1,87,-431,62.89646918,-0.040913416,0.070967742,0.589914367,0
-37,-127,-385,55.2638775,0.022266205,-0.050122249,0.809500247,0
-74,8,246,37.74900398,-0.10817942,-0.0528,1.649076517,0
57,-7,259,38.54995579,0.073394495,0.035971223,1.594036697,0
53,-41,-101,55.276907,0.088846881,0.014018692,0.809073724,0
-43,-1,311,43.83181277,-0.019004525,-0.015536723,1.281447964,0
2,-2,-314,69.87341772,0.003623188,0,0.43115942,0
-101,-17,-471,58.38376646,-0.025609756,-0.050470488,0.712804878,0
41,-117,339,37.65477058,0.152804642,-0.044392523,1.655705996,0
-1,31,471,43.68124497,-0.00982801,0.00714626,1.289312039,0
184,-54,236,43.28782708,0.156373193,0.065195587,1.310118265,0
127,-27,147,48.57916103,0.030640669,0.018796992,1.058495822,0
-46,-126,70,47.55927476,0.058651026,-0.114361702,1.102639296,0
249,-63,963,39.99168572,0.081081081,0.03221337,1.500519751,0
-109,-155,261,41.67198468,0.035222052,-0.144420131,1.399693721,0
-195,-699,1483,41.12082385,0.073383809,-0.090909091,1.431857892,0
45,189,319,44.85981308,-0.051724138,0.068381064,1.229166667,0
85,-281,611,44.55339633,0.073229292,-0.031511254,1.244497799,0
-52,48,-236,62.82608696,-0.08650519,-0.005847953,0.591695502,0
-224,-360,1326,39.19139224,0.02828619,-0.078284182,1.551580699,0
-119,-89,-195,54.21895283,-0.011971269,-0.098298677,0.844373504,0
18,36,-134,57.79069767,-0.018108652,0.074380165,0.730382294,0
-44,-94,274,47.55182273,0.009394964,-0.02350937,1.102968809,0
40,34,-4,50.24449878,0.00729927,0.090909091,0.99026764,0
102,38,-318,55.90200445,0.02124834,0.058922559,0.788844622,0
-64,-108,248,42.32673267,0.032163743,-0.092274678,1.362573099,0
-35,-59,-407,62.97004461,0.012145749,-0.080895009,0.58805668,0
-26,22,22,48.01444043,-0.090225564,-0.006944444,1.082706767,0
28,-16,-194,66.66666667,0.056701031,0.030927835,0.5,0
